prediction,ground_truth,filename
over a faily micle wea worling singly or,over a fairly wide area working singly or,n06-128-07
We aidnt upproach unchallenget . Iut onot,We didn't approach unchallenged . Just short,n06-133-00
of the liggings there was a roughty - buult,of the diggings there was a roughly-built,n06-133-01
shack and on We gut new suveone invicle banled,shack and as we got near someone inside bawled,n06-133-02
"ont , "" If ym come any closer , I ' ' sure blow","out , "" If you come any closer , I 'll sure blow",n06-133-03
"your whishers ofl . "" "" Tuke it lory , mister , ' Isany","your whiskers off . "" "" Take it easy , mister , "" I sang",n06-133-04
out . ' We don't aim to cone any clow and ne ve,"out . "" We don't aim to come any closer and we 've",n06-133-05
gut no whokes so as yon can see . But you,got no whiskers so as you can see . Just you,n06-133-06
go and tell Nick Dowd we've come to talk,go and tell Nick Dowd we 've come to talk,n06-133-07
to hin abort what happened lort nigh . ',"to him about what happened last night . """,n06-133-08
"on , "" said the unseen guord . He blew a",""" Oh , "" said the unseen guard . He blew a",n06-140-00
"Whrotle then , lond and Owill . The jun borel","whistle then , loud and shrill . The gun barrel",n06-140-01
peeking out through a hole in the Chack never,peeking out through a hole in the shack never,n06-140-02
"wavered . We jut our harses , waity . "" Louls us","wavered . We sat our horses , waiting . "" Looks as",n06-140-03
"though they 're expecty trouble , "" I said . ' Where","though they 're expecting trouble , "" I said . "" Where",n06-140-04
"there ! gold and women there s ulways troutrle , '","there 's gold and women there 's always trouble , """,n06-140-05
"obsorved Dan , hifty about in his suddle . He","observed Dan , shifting about in his saddle . He",n06-140-06
I saw several men running down towards,I saw several men running down towards,n06-148-00
the shak . They were all armed with riftes,the shack . They were all armed with rifles .,n06-148-01
As the nearest of them came round thi,As the nearest of them came round the,n06-148-02
"shat , his rifte at the ready , I saw it was Nick","shack , his rifle at the ready , I saw it was Nick",n06-148-03
"Doud , still wearing his blue check shirt . He","Dowd , still wearing his blue check shirt . He",n06-148-04
"came up close , eyeing us suspiciousty . "" We ve","came up close , eyeing us suspiciously . "" We 've",n06-148-05
"come 2a-calling , "" I said . "" Can't see no reason","come 2a-calling , "" I said . "" Can't see no reason",n06-148-06
"for calling , "" he said . ""' Still long as you're here","for calling , "" he said . "" Still long as you 're here",n06-148-07
you may as well stay a while .,you may as well stay a while .,n06-148-08
"Light an' come on in . "" We dismounted and","'Light an' come on in . "" We dismounted and",n06-156-00
one of the miners who'd come along with,one of the miners who 'd come along with,n06-156-01
Nick Noud took our horses off the water ,Nick Dowd took our horses off to water .,n06-156-02
We followed Nick wond into the shack .,We followed Nick Dowd into the shack .,n06-156-03
They d rigged up a store of sorts and on it,They 'd rigged up a stove of sorts and on it,n06-156-04
a huge blaclened coffee- pot steamed . Other,a huge blackened coffee-pot steamed . Other,n06-156-05
miners followed in at our heels . Nick Doud,miners followed in at our heels . Nick Dowd,n06-156-06
found us a couple of boxes to sit on .,found us a couple of boxes to sit on .,n06-156-07
A small man in bib overalls and a battered,A small man in bib overalls and a battered,n06-163-00
"Derby hat fussed around the stove . "" 2 Ain't","Derby hat fussed around the stove . "" 2Ain't",n06-163-01
exactly the Rite Hotel but we 've got out little,exactly the Ritz Hotel but we 've got our little,n06-163-02
"comforts , ' said boud . He introduced the men","comforts , "" said Dowd . He introduced the men",n06-163-03
"who'd come in as Roper Smith , Shorty , Mick","who 'd come in as Roper Smith , Shorty , Mick",n06-163-04
"Golightly , swede and Sodbuster . This last was","Golightly , Swede and the Sodbuster . This last was",n06-163-05
the little hombre in big overalls . Very soon he,the little hombre in big overalls . Very soon he,n06-163-06
had tin mugs filled with hot black coffee,had tin mugs filled with hot black coffee,n06-163-07
surectened with molasses for all and for us,sweetened with molasses for all and for us,n06-163-08
there were two plates of beans,there were two plates of beans .,n06-163-09
""" They gives you the wind , ' ' said the Sodbuster",""" They gives you the wind , "" said the Sodbuster",n06-169-00
"handing them to us , "" but it 's all we got","handing them to us , "" but it 's all we got",n06-169-01
"as of now , apart from a few sacks of gold","as of now , apart from a few sacks of gold",n06-169-02
"dust . "" He winked at his partners . They all","dust . "" He winked at his partners . They all",n06-169-03
watched us as we ate the beans . Then when,watched us as we ate the beans . Then when,n06-169-04
we ' d finished and I 'd rolled a cigarette,we 'd finished and I 'd rolled a cigarette,n06-169-05
"the man called Shorty said , "" You were saying when","the man called Shorty said , "" You were saying when",n06-169-06
you came in that Esomep n happened last,you came in that 2somep'n happened last,n06-169-07
""" Yes , "" I said . "" Something happened all right .",""" Yes , "" I said . "" Something happened all right .",n06-175-00
"After you 'd left the meeting , mister "" - I","After you 'd left the meeting , mister "" - I",n06-175-01
"looked acress at Nick Sowd- "" romeone cut","looked across at Nick Dowd - "" someone cut",n06-175-02
down William tppleton autside the Palace,down William Appleton outside the Palace,n06-175-03
"with a shotgun . "" I pansed and watched my","with a shotgun . "" I paused and watched my",n06-175-04
words affect them in their different ways .,words affect them in their different ways .,n06-175-05
""" That 's sure bad news , "" said Doud , sombrely .",""" That 's sure bad news , "" said Dowd , sombrely .",n06-175-06
""" It Rjest about leares everything wide open",""" It 2jest about leaves everything wide open",n06-175-07
"for Mr. Pell and his bunch , "" observed","for Mr. Pell and his bunch , "" observed",n06-175-08
The rest of the men there said nothing but,The rest of the men there said nothing but,n06-182-00
you could see they were hard it . They were,you could see they were hard hit . They were,n06-182-01
simpte men who knen a lot maybe about,simple men who knew a lot maybe about,n06-182-02
cligging for gold but were babes in arms,digging for gold but were babes in arms,n06-182-03
when it came to dealing with oulhooters and,when it came to dealing with owlhooters and,n06-182-04
desperadoes like Pell and Fenton and the,desperadoes like Pell and Fenton and the,n06-182-05
"rest . '"" I quess we 'd better hold onto the gold","rest . "" I guess we 'd better hold onto the gold",n06-182-06
"right 2hyar , Nick , "" said the Sodbuster .","right 2hyar , Nick , "" said the Sodbuster .",n06-182-07
""" Yeah , "" said Dowd dubiousty . "" EMebbe we 'd",""" Yeah , "" said Dowd dubiously . "" 2Mebbe we 'd",n06-186-00
"better . "" Surprisingly DDan Mattney came in at","better . "" Surprisingly Dan Maffrey came in at",n06-186-01
"that point . "" If you do , ' he said , "" you 'll be","that point . "" If you do , "" he said , "" you 'll be",n06-186-02
sure asking for trouble . They il be on your,sure asking for trouble . They 'll be on your,n06-186-03
necks before you can say ' knife . . It wouldn't,necks before you can say ' knife ' . It wouldn't,n06-186-04
be the first time they 've held up a diggings,be the first time they 've held up a diggings,n06-186-05
at gun point either . They 're done it before,at gun point either . They 've done it before,n06-186-06
"and got away with it . ""","and got away with it . """,n06-186-07
""" You're Edurned tootin , mister , "" said the man",""" You 're 2durned tootin' , mister , "" said the man",n06-194-00
called Rroper Smith . ' We 're got five riftes among,"called Roper Smith . "" We 've got five rifles among",n06-194-01
us and a few six-shooters . But most of us,us and a few six-shooters . But most of us,n06-194-02
I ain't Eeddicated in shootin : It 'd be a,2ain't 2eddicated in shootin' . It 'd be a,n06-194-03
"2 massacree , exessix . "" ' If you 'll take a chance","2massacree , 2yessir . "" "" If you 'll take a chance",n06-194-04
"on getting your gold to the bank , then we 'll","on getting your gold to the bank , then we 'll",n06-194-05
"abide by what we said at the meeting , ""","abide by what we said at the meeting , """,n06-194-06
"said Dan . "" We 'll watch the stage out of reach . ""","said Dan . "" We 'll watch the stage out of reach . """,n06-194-07
I couldu't quite see how all this fitted in,I couldn't quite see how all this fitted in,n06-201-00
with Dan Maffrey's aim to arenge himself,with Dan Maffrey's aim to avenge himself,n06-201-01
on the Fenton bunch but still it was a,on the Fenton bunch but still it was a,n06-201-02
"handsome offer so I chimed in too . "" That","handsome offer so I chimed in too . "" That",n06-201-03
"goes for me , genttemen , "" I said . "" If they do try","goes for me , gentlemen , "" I said . "" If they do try",n06-201-04
"and hold up the stage , it 'll be a couple or","and hold up the stage , it 'll be a couple or",n06-201-05
"three of them , no more . I recton we can deal","three of them , no more . I reckon we can deal",n06-201-06
Mr. Copthome hnes a way round by the side,Mr. Copthorne knew a way round by the side,p01-147-00
of the church where there was a mmall open,of the church where there was a small open,p01-147-01
onthuilding where the grave digger kept his spades,outbuilding where the grave digger kept his spades,p01-147-02
and forls and tidying up implements . eft might,and forks and tidying up implements . It might,p01-147-03
"be open . It was . He entered , and reated himself","be open . It was . He entered , and seated himself",p01-147-04
in a huddle upon an uptumed wheebarrow .,in a huddle upon an upturned wheelbarrow .,p01-147-05
His curions headgear fell off . Strange things,His curious headgear fell off . Strange things,p01-147-06
were going on in his bewildered Brain . When,were going on in his bewildered brain . When,p01-147-07
