prediction,ground_truth,filename
his horse back off the trail and up the dope,his horse back off the trail and up the slope,n06-111-04
ladng to the ricf . I followelp From the,leading to the ridge . I followed . From the,n06-111-05
topp you could the somethny of the wild huel,top you could see something of the wild hill,n06-111-06
coundry that lony all crond Gilbury croring .,country that lay all round Gilburg Crossing .,n06-111-07
The oir was bresh and dlear and yeur,The air was fresh and clear and you,n06-119-00
could see for west and north for many,could see far over west and north for many,n06-119-01
miles . The real hifh connty of the Roclies,miles . The real high country of the Rockies,n06-119-02
lifted up in the dstance Wke a pale waler-,lifted up in the distance like a pale water-,n06-119-03
colouw drawing . Setweer as and that lany,colour drawing . Between us and that lay,n06-119-04
"a vst drolh of hills canyons , bulles and","a vast stretch of hills , canyons , buttes and",n06-119-05
"The mine-werlkings hie north of the town , """,""" The mine-workings lie north of the town , """,n06-123-00
"said Dan . "" If we heacd west we oufht to","said Dan . "" If we head west we ought to",n06-123-01
cut the trant leacling from Gltay to the north . ',"cut the trail leading from Gilburg to the north . """,n06-123-02
"So me shwluny West , malng Hl6w going over","So we swung west , making slow going over",n06-123-03
"romfth county , sliding on whall , dimbing dom","rough country , sliding on shale , climbing down",n06-123-04
"aite druws , circling a bing mbsea by a","into draws , circling a big mesa by a",n06-123-05
"for o five mile vallry , sandy-floured . It","four or five mile valley , sandy-floored . It",n06-123-06
sut hater as the deny wre on and he rosted,got hotter as the day wore on and we rested,n06-123-07
grulefuly by a small reetk where he watered,gratefully by a small creek where we watered,n06-123-08
the harses and dranle erough to cure ow.,the horses and drank enough to cure our,n06-123-09
An houwb riding brougfht us to a toul that,An hour's riding brought us to a trail that,n06-128-00
we llured would lead to the muey camp .,we figured would lead to the miners' camp .,n06-128-01
We trned nerth into it and ofter atsont for,We turned north into it and after about four,n06-128-02
miles it ned Inte a smull Cangon whichh,miles it led into a small canyon which,n06-128-03
opened ont into a mide shallow arwms .,opened out into a wide shallow draw .,n06-128-04
ltere in a died-up creelk-hed we fomel,Here in a dried-up creek-bed we found,n06-128-05
the miuss cot work . Thy were scattered,the miners at work . They were scattered,n06-128-06
over a favny mie wea wonling sigly ot,over a fairly wide area working singly or,n06-128-07
We aihuit approach unchallegul . Iut Ohor,We didn't approach unchallenged . Just short,n06-133-00
of the cliggins there was a rougy-briuld,of the diggings there was a roughly-built,n06-133-01
shack and on wl got new sureome inpice bunked,shack and as we got near someone inside bawled,n06-133-02
"ont , "" If you come any clover , i'll wre btow","out , "" If you come any closer , I 'll sure blow",n06-133-03
"your whalers off . "" "" Tule it eory , misler , "" I say","your whiskers off . "" "" Take it easy , mister , "" I sang",n06-133-04
"ont . "" We don't deim to cone any cloew and weive","out . "" We don't aim to come any closer and we 've",n06-133-05
gut no wholces so an yeuu cen see . Jut you,got no whiskers so as you can see . Just you,n06-133-06
go and tell Niclk Dowd we 've come to talle,go and tell Nick Dowd we 've come to talk,n06-133-07
"to him abontd what happered lost mgs . ""","to him about what happened last night . """,n06-133-08
"On , "" sid the unseen quard . He blew a",""" Oh , "" said the unseen guard . He blew a",n06-140-00
"Whratle then , lond and Shrill , the gun borel","whistle then , loud and shrill . The gun barrel",n06-140-01
peeling out trough a hole in the Shack never,peeking out through a hole in the shack never,n06-140-02
"wavered . We jut ouw hurses , warty . "" louly us","wavered . We sat our horses , waiting . "" Looks as",n06-140-03
"though they 're expectiny trouble , "" I said . "" Where","though they 're expecting trouble , "" I said . "" Where",n06-140-04
"theret gold and women there's ahwoys trouble , ""","there 's gold and women there 's always trouble , """,n06-140-05
"observed Dan , hifty about in his suddle . He","observed Dan , shifting about in his saddle . He",n06-140-06
I saw several men running down towards,I saw several men running down towards,n06-148-00
the shad . They were all armed with riftes,the shack . They were all armed with rifles .,n06-148-01
As the nearest of them came round thi,As the nearest of them came round the,n06-148-02
"shot , his rifte at the ready . I saw it was Nick","shack , his rifle at the ready , I saw it was Nick",n06-148-03
"sond , still wearing his blue check shirt . He","Dowd , still wearing his blue check shirt . He",n06-148-04
"came up close , eyeing us suspicionsy . ' ' We ve","came up close , eyeing us suspiciously . "" We 've",n06-148-05
"come 2a-calling , "" I said . "" Can't see no reason","come 2a-calling , "" I said . "" Can't see no reason",n06-148-06
"for calling , "" he said . "" Still long as youire here","for calling , "" he said . "" Still long as you 're here",n06-148-07
you may as well stay a while -,you may as well stay a while .,n06-148-08
"light an' come on in . "" We dismounted and","'Light an' come on in . "" We dismounted and",n06-156-00
one of the miners who'd come along with,one of the miners who 'd come along with,n06-156-01
Nick Word took our horses off the water .,Nick Dowd took our horses off to water .,n06-156-02
We followed Nick Wend into the shack .,We followed Nick Dowd into the shack .,n06-156-03
They drigged up a store of sorts and onit,They 'd rigged up a stove of sorts and on it,n06-156-04
a huge blackened coffe-pot steamed . Other,a huge blackened coffee-pot steamed . Other,n06-156-05
mniners lolowed in at our heels . Wick Dond,miners followed in at our heels . Nick Dowd,n06-156-06
found ns a couple of boves to sit on .,found us a couple of boxes to sit on .,n06-156-07
A small man in bib overalls and a babered,A small man in bib overalls and a battered,n06-163-00
"Decby hat fussed around the slove . "" 2Ain't","Derby hat fussed around the stove . "" 2Ain't",n06-163-01
exactly the Rite Motel but weive got our litth,exactly the Ritz Hotel but we 've got our little,n06-163-02
"comforts , ' said Nond . He introdured the men","comforts , "" said Dowd . He introduced the men",n06-163-03
"whod come in as Roper Smith , Sharty , Mick","who 'd come in as Roper Smith , Shorty , Mick",n06-163-04
"Golightly , Sede and Sodsuster . This last was","Golightly , Swede and the Sodbuster . This last was",n06-163-05
the litkle homore in big oreralls . Very soon he,the little hombre in big overalls . Very soon he,n06-163-06
had tim mugs filled with hot black coffee,had tin mugs filled with hot black coffee,n06-163-07
swectened with motarses for all and for as,sweetened with molasses for all and for us,n06-163-08
there were two plates of beans,there were two plates of beans .,n06-163-09
""" They gives yoa the wind , ' ""' said the Soclenser",""" They gives you the wind , "" said the Sodbuster",n06-169-00
"handing them to us , ' but its all we got","handing them to us , "" but it 's all we got",n06-169-01
"as of now , apart from a few sacks of gold","as of now , apart from a few sacks of gold",n06-169-02
"dust . "" He winked at his partners . They all","dust . "" He winked at his partners . They all",n06-169-03
watched as as me ate the beans . Then when,watched us as we ate the beans . Then when,n06-169-04
we' finished and I'f rolled a cigarette,we 'd finished and I 'd rolled a cigarette,n06-169-05
"the man called Shorty said , "" You were saying when","the man called Shorty said , "" You were saying when",n06-169-06
you came in that esomep in happened last,you came in that 2somep'n happened last,n06-169-07
""" Yes , "" Isaid . "" Something happened all right .",""" Yes , "" I said . "" Something happened all right .",n06-175-00
"After you d loft the meeting , mister "" - I","After you 'd left the meeting , mister "" - I",n06-175-01
"looked acress at Nick Lowd -"" romeone cut","looked across at Nick Dowd - "" someone cut",n06-175-02
down William 1ppleton outside the Palace,down William Appleton outside the Palace,n06-175-03
"with a shotgun . "" I paused and watched my","with a shotgun . "" I paused and watched my",n06-175-04
words affect them in their different ways .,words affect them in their different ways .,n06-175-05
""" That's sure had news , "" said Bowd , sombrels .",""" That 's sure bad news , "" said Dowd , sombrely .",n06-175-06
""" It ejost about leaves everything wide open",""" It 2jest about leaves everything wide open",n06-175-07
"for Mr. Sell and his bunch , "" obserred","for Mr. Pell and his bunch , "" observed",n06-175-08
The rest of the men there said nothing but,The rest of the men there said nothing but,n06-182-00
you could see they were hard it . They were,you could see they were hard hit . They were,n06-182-01
simple men who knew a lot maybe about,simple men who knew a lot maybe about,n06-182-02
digging for sold but were babes in arms,digging for gold but were babes in arms,n06-182-03
when it came to dealing with outhooters and,when it came to dealing with owlhooters and,n06-182-04
desperadoes like Fell and Fenton and the,desperadoes like Pell and Fenton and the,n06-182-05
"rest . "" I quess we 'd better hold onto the gold","rest . "" I guess we 'd better hold onto the gold",n06-182-06
"right 2hyar , Nick , "" said the Sodbuster .","right 2hyar , Nick , "" said the Sodbuster .",n06-182-07
""" Yeaths , "" said Bord dubiousty . "" EMtebbe we 'd",""" Yeah , "" said Dowd dubiously . "" 2Mebbe we 'd",n06-186-00
"better . "" Surprisingly Dan Matfrey came in at","better . "" Surprisingly Dan Maffrey came in at",n06-186-01
"that point . "" If you do , "" he said : "" won 'll be","that point . "" If you do , "" he said , "" you 'll be",n06-186-02
sure asking for trouble . Theyil be on your,sure asking for trouble . They 'll be on your,n06-186-03
nects before yon can say ' knife ' . It wouldn't,necks before you can say ' knife ' . It wouldn't,n06-186-04
be the first time they've held up a diggings,be the first time they 've held up a diggings,n06-186-05
at gun point either . They 've done it before,at gun point either . They 've done it before,n06-186-06
"and got away with it . ""","and got away with it . """,n06-186-07
""" You re Idurned toctin ' , mister , "" said the man",""" You 're 2durned tootin' , mister , "" said the man",n06-194-00
"called Roper Smith . '"" We 're got five riftes among","called Roper Smith . "" We 've got five rifles among",n06-194-01
us and a few six-shooters . Bukmost of us,us and a few six-shooters . But most of us,n06-194-02
